employee_id,recency_manager_change,trend_login,trend_performance,trend_training,volatility_leave,volatility_performance,org_peer_attrition,org_manager_attrition,org_team_shrink,comp_compa_ratio,comp_hike_vs_median,comp_months_no_hike,career_tenure_at_band,career_promotion_velocity,overload_overtime_slope,overload_afterhours_login,is_new_joiner,onboard_completion_rate,onboard_manager_1on1s,interact_high_performer_no_promo,interact_underpaid_declining,interact_new_mgr_peer_left,interact_post_appraisal_dissatisfied,interact_overload_underpaid,interact_onboard_abandoned,interact_onboard_idle,band,tenure_months,perf_rating_current,login_freq_30d,training_completions_90d,leave_days_30d,gender_encoded,dept_Finance,dept_IT,dept_Network,dept_Operations,dept_Sales,dept_Technology,circle_Delhi,circle_Karnataka,circle_Maharashtra,circle_Mumbai,circle_Punjab,circle_Rajasthan,circle_Tamil Nadu,circle_UP East,circle_West Bengal,attrition_flag
JIO10081,150.0,-0.053,-0.335,1,0.05,0.335,8,0.252,0,0.968,1.64,1.0,12.0,34.0,0.12498940002911124,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,68.0,3.68,22.08,2.0,3.45,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10082,270.0,0.802,0.156,1,0.018012048192771087,0.156,13,0.475,0,0.887,-0.43,16.0,4.0,82.5,0.5172629156595306,3.0,0,1.0,0.0,0,0,0,0,1,0,0,4.0,165.0,3.72,13.92,1.0,2.99,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10083,480.0,-0.168,-0.286,1,0.00941747572815534,0.286,11,0.538,0,1.246000000000005,1.47,14.0,22.0,51.0,-0.18139457639577658,3.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,102.0,4.07,14.67,4.0,0.97,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10084,420.0,-0.298,0.116,1,0.03863309352517986,0.116,8,0.39,1,0.921,-0.98,11.0,15.0,34.5,-0.13297276101261565,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,138.0,2.88,12.85,3.0,5.37,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10085,60.0,-0.712,0.06,-1,0.172,0.06,5,0.407,0,0.904,-1.7,22.0,16.0,8.5,-0.025614965254587785,1.0,0,1.0,0.0,0,0,1,0,0,0,0,6.0,34.0,3.67,14.73,0.0,6.02,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
JIO10086,60.0,0.524,-0.205,1,0.09545454545454546,0.205,12,0.266,0,0.996,0.02,17.0,3.0,5.0,0.3203907411957259,1.0,1,0.5508426295269964,3.0,0,0,1,0,0,0,0,4.0,10.0,4.3,13.94,3.0,1.05,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0
JIO10087,720.0,-0.072,-0.195,1,0.015144508670520232,0.195,7,0.271,0,0.867,-1.48,0.0,10.0,86.0,0.11506288838088956,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,172.0,4.19,22.24,4.0,2.62,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10088,810.0,0.731,0.214,1,0.021411764705882352,0.214,7,0.167,0,1.044,0.41,16.0,41.0,84.0,-0.18541607131846358,1.0,0,1.0,0.0,1,0,0,0,0,0,0,3.0,84.0,4.24,18.07,2.0,1.82,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10089,780.0,-0.285,-0.238,1,0.2822222222222222,0.238,6,0.221,1,1.123,1.04,11.0,5.0,4.0,0.32964360158967465,2.0,1,0.7999810976848969,5.0,0,0,0,0,0,0,0,4.0,8.0,3.97,6.83,4.0,2.54,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO10090,90.0,0.542,-0.16,-1,0.013666666666666666,0.16,4,0.085,0,1.014,1.18,11.0,39.0,39.666666666666664,0.033977142271814136,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,119.0,3.9,16.58,0.0,1.64,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10091,840.0,0.457,0.607,1,0.0006962025316455696,0.607,11,0.064,0,1.051,0.6,12.0,27.0,78.5,0.3390257466865112,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,157.0,2.88,18.75,4.0,0.11,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10092,300.0,-1.123,-0.233,1,0.053275862068965514,0.233,3,0.248,1,0.846,1.0,16.0,25.0,28.5,-0.09571858285707333,3.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,57.0,3.63,4.04,4.0,3.09,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0
JIO10093,900.0,0.033,0.067,1,0.05938775510204082,0.067,10,0.177,0,1.036,0.66,10.0,11.0,9.6,0.03531824869078112,0.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,48.0,3.32,8.51,2.0,2.91,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO10094,150.0,-0.11,0.562,1,0.014571428571428572,0.562,4,0.455,0,1.036,0.52,21.0,26.0,104.0,-0.13723785359625515,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,104.0,3.73,16.57,3.0,1.53,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10095,60.0,-0.922,0.035,1,0.03251612903225806,0.035,11,0.147,1,0.78,0.41,4.0,40.0,38.5,-0.3622302318462415,1.0,0,1.0,0.0,0,1,1,0,0,0,0,6.0,154.0,2.33,11.22,2.0,5.04,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
JIO10096,90.0,0.078,0.434,1,0.04420289855072464,0.434,8,0.045,0,1.051,1.11,2.0,0.0,34.0,0.10364209697260161,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,68.0,3.14,20.98,2.0,3.05,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10097,690.0,0.778,-0.024,1,0.022325581395348838,0.024,6,0.336,0,1.116,-4.87,12.0,4.0,64.0,0.09136934526296125,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,128.0,3.97,20.94,3.0,2.88,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0
JIO10098,180.0,-0.627,-0.075,1,0.21444444444444444,0.075,5,0.155,0,0.779,-0.96,5.0,4.0,8.5,0.1517897098248613,4.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,17.0,3.96,10.08,1.0,3.86,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO10099,60.0,-0.265,0.083,1,0.04495726495726496,0.083,5,0.259,0,0.734,1.92,13.0,32.0,116.0,-0.08210549668130142,1.0,0,1.0,0.0,0,1,1,0,0,0,0,3.0,116.0,3.58,19.23,2.0,5.26,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10100,750.0,-0.113,-0.604,1,0.020916666666666663,0.604,7,0.116,1,0.903,-0.91,18.0,18.0,59.5,-0.345379759717645,4.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,119.0,4.25,6.79,1.0,2.51,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10101,870.0,-0.585,-0.768,1,0.034926470588235295,0.768,11,0.283,1,0.828,1.36,21.0,18.0,45.0,0.002774137032124341,0.0,0,1.0,0.0,0,1,0,0,0,0,0,5.0,135.0,3.76,10.13,2.0,4.75,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0
JIO10102,90.0,1.012,-0.242,1,0.11699999999999999,0.242,8,0.561,0,1.134,-3.96,11.0,19.0,39.0,-0.1199500807843693,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,39.0,3.32,14.38,4.0,4.68,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10103,30.0,0.85,0.584,1,0.019999999999999997,0.584,7,0.186,0,1.155,-2.46,5.0,41.0,34.5,-0.2807970442275666,3.0,0,1.0,0.0,1,0,1,0,0,0,0,6.0,138.0,4.19,19.27,2.0,2.78,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0
JIO10104,1050.0,0.423,0.027,1,0.045322580645161294,0.027,4,0.045,0,0.887,-1.08,10.0,32.0,61.0,-0.05644999908310319,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,61.0,2.42,12.4,4.0,2.81,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.0
JIO10105,690.0,-0.047,0.605,1,0.014852071005917159,0.605,6,0.028,0,1.144,0.93,14.0,36.0,56.0,0.14141779988508843,1.0,0,1.0,0.0,1,0,0,0,0,0,0,5.0,168.0,4.79,15.24,2.0,2.51,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10106,540.0,0.576,-0.649,1,0.016071428571428573,0.649,4,0.22,0,1.086,-1.47,19.0,20.0,13.5,0.6601650654236856,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,27.0,5.0,13.42,3.0,0.45,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10107,660.0,0.029,-0.503,1,0.03950704225352113,0.503,9,0.266,1,1.161,-1.77,22.0,47.0,47.0,0.21110223449114363,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,141.0,2.86,8.09,1.0,5.61,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
JIO10108,1050.0,0.271,0.365,1,0.017197452229299363,0.365,12,0.458,0,1.001,-1.56,14.0,8.0,156.0,0.09014263675296752,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,156.0,3.43,24.88,3.0,2.7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10109,810.0,0.031,0.068,1,0.047619047619047616,0.068,13,0.063,0,1.246000000000005,-0.35,15.0,42.0,12.4,-0.026056070518158524,0.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,62.0,2.62,18.53,3.0,3.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10110,810.0,-0.732,0.414,-1,0.015142857142857144,0.414,7,0.03,0,0.897,-0.52,12.0,1.0,104.0,-0.6715699253546645,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,104.0,3.55,15.25,0.0,1.59,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0
JIO10111,1050.0,0.335,0.169,1,0.017818181818181816,0.169,5,0.29,0,1.025,0.49,15.0,36.0,164.0,-0.009279856407225907,0.0,0,1.0,0.0,1,0,0,0,0,0,0,3.0,164.0,4.42,18.23,2.0,2.94,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO10112,510.0,0.368,0.162,1,0.7344444444444445,0.162,7,0.608,1,0.819,1.04,11.0,1.0,8.0,0.17108057347935923,1.0,1,0.5915477222578194,1.0,0,0,0,0,0,1,0,3.0,8.0,3.65,16.49,2.0,6.61,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10113,150.0,-0.332,-0.402,1,0.04186274509803921,0.402,6,0.318,1,1.033,-1.11,0.0,7.0,101.0,1.01213473936985,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,101.0,2.95,8.65,1.0,4.27,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1.0
JIO10114,660.0,-0.071,0.346,1,0.0029559748427672953,0.346,13,0.13,0,1.1,0.87,21.0,34.0,52.666666666666664,-0.06732633767339288,0.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,158.0,2.48,25.0,5.0,0.47,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10115,780.0,0.295,-0.363,1,0.015642857142857142,0.363,3,0.13,0,0.917,-0.01,23.0,17.0,139.0,0.25554156981676435,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,139.0,4.14,8.85,3.0,2.19,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO10116,960.0,0.251,0.387,1,0.012015503875968992,0.387,9,0.017,0,0.87,0.36,10.0,45.0,128.0,-0.012149119396835158,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,128.0,2.43,21.58,1.0,1.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10117,750.0,-0.029,0.482,1,0.006146788990825688,0.482,10,0.066,0,1.007,1.63,23.0,37.0,108.0,-0.40903731316683617,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,108.0,3.33,20.17,1.0,0.67,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10118,840.0,0.237,0.107,1,0.0027450980392156863,0.107,4,0.009,0,1.15,-6.86,16.0,22.0,76.0,0.3999879850802572,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,152.0,2.4,14.54,1.0,0.42,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10119,960.0,-0.689,0.402,1,0.06861111111111112,0.402,11,0.194,0,1.208,0.6,22.0,15.0,23.666666666666668,0.26317656144037094,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,71.0,3.54,25.0,2.0,4.94,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10120,960.0,-0.378,-0.113,1,0.09365079365079365,0.113,7,0.191,0,0.918,1.25,9.0,34.0,31.0,0.2768611814650664,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,62.0,3.15,25.0,4.0,5.9,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10121,690.0,0.173,-0.079,1,0.0,0.079,4,0.471,0,0.992,-1.92,6.0,16.0,5.333333333333333,-0.3182856091781586,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,16.0,4.36,18.57,4.0,0.0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.0
JIO10122,930.0,0.189,0.554,-1,0.05232558139534884,0.554,6,0.068,0,1.01,3.45,16.0,42.0,21.0,0.4909780088276347,0.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,42.0,4.4,15.44,0.0,2.25,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10123,60.0,-0.506,-0.037,-1,0.004999999999999999,0.037,4,0.225,0,1.088,-3.24,3.0,42.0,28.75,-0.49064787197729826,5.0,0,1.0,0.0,0,0,1,0,0,0,0,6.0,115.0,1.86,13.65,0.0,0.58,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10124,240.0,-0.172,0.454,1,0.03966386554621849,0.454,13,0.012,0,1.006,2.05,9.0,39.0,118.0,0.20539998283009459,0.0,0,1.0,0.0,1,0,0,0,0,0,0,3.0,118.0,4.24,17.22,4.0,4.72,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10125,780.0,-0.147,0.681,1,0.01811965811965812,0.681,11,0.066,0,1.005,-2.33,19.0,45.0,58.0,0.7666594690334925,0.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,116.0,3.36,18.17,2.0,2.12,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0
JIO10126,390.0,0.202,-0.006,1,1.06,0.006,4,0.141,1,0.94,0.57,12.0,2.0,0.5,-0.3466877137957409,2.0,1,0.6951353141254,1.0,0,0,0,0,0,1,0,6.0,2.0,3.7,17.74,1.0,3.18,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.0
JIO10127,630.0,0.226,0.257,1,0.01028409090909091,0.257,8,0.199,0,1.022,-0.35,16.0,12.0,87.5,-0.19820420536097016,2.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,175.0,3.46,22.8,3.0,1.81,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10128,60.0,-0.132,-0.23,1,0.011951219512195122,0.23,6,0.386,0,1.024,-1.85,2.0,35.0,81.5,0.034877977780674425,1.0,0,1.0,0.0,0,0,1,1,0,0,0,4.0,163.0,3.25,24.38,2.0,1.96,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10129,330.0,0.057,0.508,1,0.07239130434782609,0.508,13,0.284,0,1.004,-5.38,2.0,15.0,9.0,-0.17621647894066972,0.0,0,1.0,0.0,0,0,0,1,0,0,0,7.0,45.0,1.82,21.1,2.0,3.33,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10130,660.0,0.81,0.475,1,0.026323529411764707,0.475,8,0.329,1,0.987,0.63,3.0,31.0,67.0,-0.5427322008731464,1.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,67.0,3.78,23.39,2.0,1.79,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10131,900.0,-0.567,-0.482,1,0.13115384615384615,0.482,6,0.233,0,0.746,-1.76,22.0,13.0,12.5,0.17399704118210957,0.0,0,1.0,0.0,0,1,0,0,0,0,0,4.0,25.0,3.86,9.31,3.0,3.41,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0
JIO10132,510.0,-0.802,-0.653,-1,0.028076923076923076,0.653,7,0.107,0,0.848,-2.17,14.0,6.0,155.0,-0.22180629980413671,4.0,0,1.0,0.0,0,1,0,0,0,0,0,3.0,155.0,4.05,8.53,0.0,4.38,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10133,150.0,-0.038,-0.4,1,0.01234375,0.4,10,0.16,0,0.855,-3.26,17.0,15.0,21.0,0.16575735072231354,2.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,63.0,2.59,20.1,3.0,0.79,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10134,120.0,1.04,0.104,1,0.07628571428571429,0.104,11,0.142,0,0.93,0.89,6.0,30.0,34.0,-0.3217984819818311,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,34.0,3.36,25.0,5.0,2.67,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10135,120.0,0.423,0.081,-1,0.04125,0.081,8,0.306,0,1.246000000000005,-1.4,9.0,1.0,47.0,0.5424770417561388,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,47.0,3.86,13.97,0.0,1.98,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.0
JIO10136,120.0,0.553,-0.339,1,0.012981366459627329,0.339,7,0.195,0,0.937,-4.67,8.0,39.0,32.0,-0.274138652317683,0.0,0,1.0,0.0,0,0,0,0,0,0,0,7.0,160.0,3.95,18.3,2.0,2.09,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO10137,180.0,0.061,0.29,-1,0.007413793103448276,0.29,11,0.107,0,1.097,0.01,3.0,15.0,43.25,-0.11272153067198644,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,173.0,3.56,21.37,0.0,1.29,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10138,90.0,-0.025,-0.743,1,0.47333333333333333,0.743,5,0.026,0,0.941,-0.73,13.0,2.0,2.5,0.2847310260793844,1.0,1,0.7340853224859999,3.0,0,0,0,0,0,0,0,4.0,5.0,3.25,23.33,3.0,2.84,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0
JIO10139,240.0,-0.328,0.084,1,0.030822784810126583,0.084,4,0.133,1,1.087,-0.01,18.0,47.0,78.5,-0.28080251075188434,3.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,157.0,3.59,4.49,3.0,4.87,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.0
JIO10140,450.0,0.696,-0.082,1,0.0325,0.082,4,0.098,0,0.967,-1.11,10.0,13.0,13.0,0.0796109771114453,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,39.0,3.71,15.64,4.0,1.3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10141,480.0,-0.889,-0.192,1,0.07563636363636364,0.192,7,0.342,0,1.117,-6.19,16.0,10.0,18.0,0.6074999639988498,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,54.0,2.58,11.8,2.0,4.16,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1.0
JIO10142,30.0,-0.649,-0.443,-1,0.07373333333333333,0.443,8,0.26,0,0.827,3.73,19.0,37.0,74.0,-0.41261913209642953,2.0,0,1.0,0.0,1,1,1,0,0,0,0,3.0,74.0,5.0,16.8,0.0,5.53,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1.0
JIO10143,360.0,-0.64,-0.147,1,0.0446,0.147,5,0.019,0,0.943,4.48,4.0,3.0,24.75,0.21462185048630647,2.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,99.0,2.6,16.76,3.0,4.46,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
JIO10144,930.0,-0.623,-0.043,-1,0.024302325581395348,0.043,4,0.392,1,0.87,-1.34,11.0,32.0,85.5,0.2409589779869482,1.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,171.0,4.53,7.74,0.0,4.18,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0
JIO10145,150.0,0.226,-0.155,1,0.051162790697674425,0.155,4,0.154,0,1.065,2.06,14.0,38.0,14.0,0.2736380051220586,1.0,0,1.0,0.0,0,0,0,0,0,0,0,5.0,42.0,3.04,15.81,3.0,2.2,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10146,480.0,0.003,0.44,1,0.01611764705882353,0.44,6,0.022,0,0.977,3.13,0.0,43.0,56.333333333333336,-0.4329327488073287,2.0,0,1.0,0.0,1,0,0,0,0,0,0,5.0,169.0,4.05,10.2,3.0,2.74,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10147,150.0,0.729,0.613,1,0.029558823529411762,0.613,6,0.127,0,0.976,3.9,15.0,23.0,67.0,-0.4621598145794967,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,67.0,3.74,15.89,1.0,2.01,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0
JIO10148,120.0,0.403,0.278,1,0.221,0.278,5,0.015,1,1.116,-3.01,18.0,0.0,9.5,0.18267954796591415,1.0,0,1.0,0.0,0,0,0,0,0,0,0,4.0,19.0,2.79,21.14,2.0,4.42,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0
JIO10149,360.0,0.861,0.33,1,0.04384615384615385,0.33,9,0.021,0,1.15,-4.19,20.0,32.0,38.5,0.10394463563161511,4.0,0,1.0,0.0,1,0,0,0,0,0,0,4.0,77.0,4.7,19.35,3.0,3.42,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0
JIO10150,90.0,-1.121,-0.315,1,0.039185185185185184,0.315,9,0.035,1,0.946,-4.34,12.0,5.0,134.0,0.23767249762105677,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,134.0,3.62,6.66,2.0,5.29,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.0
JIO10151,150.0,-0.107,-0.874,1,0.06530864197530864,0.874,9,0.182,0,1.071,2.65,12.0,33.0,80.0,0.2712568733239415,2.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,80.0,2.96,14.46,2.0,5.29,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
JIO10152,630.0,-0.408,-0.056,1,0.0011111111111111111,0.056,8,0.063,0,0.87,-3.12,7.0,40.0,42.5,-0.23800865255247178,0.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,170.0,3.87,13.77,5.0,0.19,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0
JIO10153,990.0,0.077,-0.246,1,0.023026315789473683,0.246,5,0.077,0,1.125,1.29,21.0,18.0,75.0,0.08128879400635124,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,75.0,3.93,15.46,5.0,1.75,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0
JIO10154,570.0,0.46,0.386,1,0.6142857142857142,0.386,9,0.243,1,1.01,1.55,22.0,4.0,6.0,0.10257536565453843,0.0,1,1.0,0.0,0,0,0,0,0,0,0,3.0,6.0,3.5,18.12,3.0,4.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0
JIO10155,960.0,0.525,-0.242,1,1.07,0.242,6,0.059,0,1.113,3.13,22.0,1.0,0.5,-0.2500229963092287,2.0,1,0.9837427862682082,5.0,0,0,0,0,0,0,0,6.0,2.0,3.34,18.85,5.0,3.21,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0
JIO10156,570.0,-0.075,-0.444,1,0.02660377358490566,0.444,6,0.139,0,0.959,2.17,14.0,33.0,26.25,0.6530210789006647,1.0,0,1.0,0.0,0,0,0,0,0,0,0,6.0,105.0,3.49,21.77,1.0,2.82,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0
JIO10157,360.0,0.193,0.293,1,0.0,0.293,7,0.161,0,0.994,-0.63,5.0,29.0,130.0,0.16584152231912563,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,130.0,3.78,10.22,1.0,0.0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10158,30.0,0.167,-0.105,1,0.023661971830985916,0.105,8,0.175,0,0.939,-1.22,23.0,41.0,23.333333333333332,-0.41695622402092697,3.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,70.0,3.14,16.67,3.0,1.68,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
JIO10159,240.0,0.334,0.182,1,0.05012987012987013,0.182,7,0.065,0,0.809,-3.73,22.0,21.0,76.0,0.22979376302184037,3.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,76.0,3.51,17.8,5.0,3.86,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
JIO10160,60.0,0.07,-0.254,1,0.07963636363636363,0.254,10,0.051,0,0.971,-1.88,3.0,0.0,27.0,-0.3411385845795625,1.0,0,1.0,0.0,0,0,1,0,0,0,0,4.0,54.0,3.17,25.0,4.0,4.38,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.0
JIO10161,900.0,-0.843,0.352,1,0.17250000000000001,0.352,4,0.158,0,0.924,0.55,22.0,12.0,27.0,0.2754796113098582,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,27.0,3.31,18.06,4.0,4.83,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
JIO10162,600.0,-0.375,0.146,1,0.025733333333333334,0.146,11,0.027,1,0.979,0.05,23.0,11.0,74.0,0.4055084526525914,0.0,0,1.0,0.0,0,0,0,0,0,0,0,3.0,74.0,3.55,20.46,2.0,1.93,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0
JIO10163,30.0,0.388,0.564,1,0.021958762886597937,0.564,5,0.472,0,0.843,0.11,3.0,8.0,32.0,-0.28723881142309865,0.0,0,1.0,0.0,0,0,1,0,0,0,0,5.0,96.0,3.37,24.61,2.0,2.13,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0
JIO10164,60.0,-0.075,-0.104,1,0.2425,0.104,7,0.045,1,0.967,2.86,16.0,13.0,9.5,0.48718164523551266,3.0,0,1.0,0.0,0,0,1,0,0,0,0,4.0,19.0,2.79,14.1,2.0,4.85,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0
